code,name,sector
002835,同为股份,C39计算机、通信和其他电子设备制造业
002836,新宏泽,C23印刷和记录媒介复制业
002837,英维克,C35专用设备制造业
002838,道恩股份,C29橡胶和塑料制品业
002839,张家港行,J66货币金融服务
002840,华统股份,C13农副食品加工业
002841,视源股份,C39计算机、通信和其他电子设备制造业
002842,翔鹭钨业,C32有色金属冶炼和压延加工业
002843,泰嘉股份,C34通用设备制造业
002845,同兴达,C39计算机、通信和其他电子设备制造业
002846,英联股份,C33金属制品业
002847,盐津铺子,C14食品制造业
002848,高斯贝尔,C39计算机、通信和其他电子设备制造业
002849,威星智能,C40仪器仪表制造业
002850,科达利,C33金属制品业
002851,麦格米特,C38电气机械和器材制造业
002852,道道全,C13农副食品加工业
002853,皮阿诺,C21家具制造业
002855,捷荣技术,C39计算机、通信和其他电子设备制造业
002856,*ST美芝,E50建筑装饰、装修和其他建筑业
002857,三晖电气,C40仪器仪表制造业
002858,力盛体育,R89体育
002859,洁美科技,C39计算机、通信和其他电子设备制造业
002860,星帅尔,C38电气机械和器材制造业
002861,瀛通通讯,C39计算机、通信和其他电子设备制造业
002862,实丰文化,C24文教、工美、体育和娱乐用品制造业
002863,今飞凯达,C36汽车制造业
002864,盘龙药业,C27医药制造业
002865,钧达股份,C38电气机械和器材制造业
002866,传艺科技,C39计算机、通信和其他电子设备制造业
002867,周大生,F51批发业
002868,绿康生化,C27医药制造业
002869,金溢科技,C39计算机、通信和其他电子设备制造业
002870,香山股份,C36汽车制造业
002871,伟隆股份,C34通用设备制造业
002872,ST天圣,C27医药制造业
002873,新天药业,C27医药制造业
002875,安奈儿,C18纺织服装、服饰业
002876,三利谱,C39计算机、通信和其他电子设备制造业
002877,智能自控,C34通用设备制造业
002878,元隆雅图,L72商务服务业
002879,长缆科技,C38电气机械和器材制造业
002880,卫光生物,C27医药制造业
002881,美格智能,C39计算机、通信和其他电子设备制造业
002882,金龙羽,C38电气机械和器材制造业
002883,*ST中设,M74专业技术服务业
002884,凌霄泵业,C34通用设备制造业
002885,京泉华,C39计算机、通信和其他电子设备制造业
002886,沃特股份,C29橡胶和塑料制品业
002887,绿茵生态,N77生态保护和环境治理业
002888,惠威科技,C39计算机、通信和其他电子设备制造业
002889,东方嘉盛,L72商务服务业
002890,弘宇股份,C35专用设备制造业
002891,中宠股份,C13农副食品加工业
002892,科力尔,C38电气机械和器材制造业
002893,京能热力,D44电力、热力生产和供应业
002895,川恒股份,C26化学原料和化学制品制造业
002896,中大力德,C34通用设备制造业
002897,意华股份,C38电气机械和器材制造业
002898,*ST赛隆,C27医药制造业
002899,英派斯,C24文教、工美、体育和娱乐用品制造业
002900,哈三联,C27医药制造业
002901,大博医疗,C35专用设备制造业
002902,铭普光磁,C39计算机、通信和其他电子设备制造业
002903,宇环数控,C34通用设备制造业
002905,金逸影视,R87广播、电视、电影和录音制作业
002906,华阳集团,C39计算机、通信和其他电子设备制造业
002907,华森制药,C27医药制造业
002908,德生科技,I65软件和信息技术服务业
002909,集泰股份,C26化学原料和化学制品制造业
002910,庄园牧场,C14食品制造业
002911,佛燃能源,D45燃气生产和供应业
002912,中新赛克,I65软件和信息技术服务业
002913,奥士康,C39计算机、通信和其他电子设备制造业
002915,中欣氟材,C26化学原料和化学制品制造业
002916,深南电路,C39计算机、通信和其他电子设备制造业
002917,金奥博,C26化学原料和化学制品制造业
002918,蒙娜丽莎,C30非金属矿物制品业
002919,名臣健康,I64互联网和相关服务
002920,德赛西威,C39计算机、通信和其他电子设备制造业
002921,联诚精密,C34通用设备制造业
002922,伊戈尔,C38电气机械和器材制造业
002923,润都股份,C27医药制造业
002925,盈趣科技,C39计算机、通信和其他电子设备制造业
002926,华西证券,J67资本市场服务
002927,泰永长征,C38电气机械和器材制造业
002928,华夏航空,G56航空运输业
002929,润建股份,I65软件和信息技术服务业
002930,宏川智慧,G59装卸搬运和仓储业
002931,锋龙股份,C35专用设备制造业
002932,*ST明德,C27医药制造业
002933,新兴装备,C37铁路、船舶、航空航天和其他运输设备制造业
002935,天奥电子,C39计算机、通信和其他电子设备制造业
002936,郑州银行,J66货币金融服务
002937,兴瑞科技,C39计算机、通信和其他电子设备制造业
002938,鹏鼎控股,C39计算机、通信和其他电子设备制造业
002939,长城证券,J67资本市场服务
002940,昂利康,C27医药制造业
002941,新疆交建,E48土木工程建筑业
002942,新农股份,C26化学原料和化学制品制造业
002943,宇晶股份,C34通用设备制造业
002945,华林证券,J67资本市场服务
002946,新乳业,C14食品制造业
002947,恒铭达,C39计算机、通信和其他电子设备制造业
002948,青岛银行,J66货币金融服务
002949,华阳国际,M74专业技术服务业
002950,奥美医疗,C27医药制造业
002951,金时科技,C23印刷和记录媒介复制业
002952,亚世光电,C39计算机、通信和其他电子设备制造业
002953,日丰股份,C38电气机械和器材制造业
002955,鸿合科技,C39计算机、通信和其他电子设备制造业
002956,西麦食品,C14食品制造业
002957,科瑞技术,C35专用设备制造业
002958,青农商行,J66货币金融服务
002959,小熊电器,C38电气机械和器材制造业
002960,青鸟智控,C39计算机、通信和其他电子设备制造业
002961,瑞达期货,J67资本市场服务
002962,五方光电,C39计算机、通信和其他电子设备制造业
002963,豪尔赛,E50建筑装饰、装修和其他建筑业
002965,祥鑫科技,C36汽车制造业
002966,苏州银行,J66货币金融服务
002967,广电计量,M74专业技术服务业
002968,新大正,K70房地产业
002969,嘉美包装,C33金属制品业
002970,锐明技术,I65软件和信息技术服务业
002971,和远气体,C26化学原料和化学制品制造业
002972,科安达,C39计算机、通信和其他电子设备制造业
002973,侨银股份,N78公共设施管理业
002975,博杰股份,C35专用设备制造业
002976,瑞玛精密,C33金属制品业
002977,*ST天箭,C39计算机、通信和其他电子设备制造业
002978,安宁股份,B09有色金属矿采选业
002979,雷赛智能,C40仪器仪表制造业
002980,华盛昌,C40仪器仪表制造业
002981,朝阳科技,C39计算机、通信和其他电子设备制造业
002982,湘佳股份,A03畜牧业
002983,芯瑞达,C39计算机、通信和其他电子设备制造业
002984,森麒麟,C29橡胶和塑料制品业
002985,北摩高科,C37铁路、船舶、航空航天和其他运输设备制造业
002986,宇新股份,C26化学原料和化学制品制造业
002987,京北方,I65软件和信息技术服务业
002988,豪美新材,C32有色金属冶炼和压延加工业
002989,中天精装,E50建筑装饰、装修和其他建筑业
002990,盛视科技,I65软件和信息技术服务业
002991,甘源食品,C13农副食品加工业
002992,宝明科技,C39计算机、通信和其他电子设备制造业
002993,奥海科技,C39计算机、通信和其他电子设备制造业
002995,天地在线,L72商务服务业
002996,顺博合金,C42废弃资源综合利用业
002997,瑞鹄模具,C35专用设备制造业
002998,优彩资源,C28化学纤维制造业
002999,天禾股份,F52零售业
600000,浦发银行,J66货币金融服务
600004,白云机场,G56航空运输业
600006,东风股份,C36汽车制造业
600007,中国国贸,K70房地产业
600008,首创环保,D46水的生产和供应业
600009,上海机场,G56航空运输业
600010,包钢股份,C31黑色金属冶炼和压延加工业
600011,华能国际,D44电力、热力生产和供应业
600012,皖通高速,G54道路运输业
600015,华夏银行,J66货币金融服务
600016,民生银行,J66货币金融服务
600017,日照港,G55水上运输业
600018,上港集团,G55水上运输业
600019,宝钢股份,C31黑色金属冶炼和压延加工业
600020,中原高速,G54道路运输业
600021,上海电力,D44电力、热力生产和供应业
600022,山东钢铁,C31黑色金属冶炼和压延加工业
600023,浙能电力,D44电力、热力生产和供应业
600025,华能水电,D44电力、热力生产和供应业
600026,中远海能,G55水上运输业
600027,华电国际,D44电力、热力生产和供应业
600028,中国石化,B07石油和天然气开采业
600029,南方航空,G56航空运输业
600030,中信证券,J67资本市场服务
600031,三一重工,C35专用设备制造业
600032,浙江新能,D44电力、热力生产和供应业
600033,福建高速,G54道路运输业
600035,楚天高速,G54道路运输业
600036,招商银行,J66货币金融服务
600037,歌华有线,I63电信、广播电视和卫星传输服务
600038,中直股份,C37铁路、船舶、航空航天和其他运输设备制造业
600039,四川路桥,E48土木工程建筑业
600048,保利发展,K70房地产业
600050,中国联通,I63电信、广播电视和卫星传输服务
600051,宁波联合,F51批发业
600052,东望时代,L72商务服务业
600053,*ST九鼎,J67资本市场服务
600054,黄山旅游,N78公共设施管理业
600055,万东医疗,C35专用设备制造业
600056,中国医药,F51批发业
600057,厦门象屿,L72商务服务业
600058,五矿发展,F51批发业
600059,古越龙山,C15酒、饮料和精制茶制造业
600060,海信视像,C39计算机、通信和其他电子设备制造业
600061,国投资本,J67资本市场服务
600062,华润双鹤,C27医药制造业
600063,皖维高新,C26化学原料和化学制品制造业
600064,南京高科,K70房地产业
600066,宇通客车,C36汽车制造业
600067,冠城新材,C38电气机械和器材制造业
600071,凤凰光学,C40仪器仪表制造业
600072,中船科技,E48土木工程建筑业
600073,光明肉业,C13农副食品加工业
600075,新疆天业,C26化学原料和化学制品制造业
600076,康欣新材,C20木材加工和木、竹、藤、棕、草制品业
600078,澄星股份,C26化学原料和化学制品制造业
600079,ST人福,C27医药制造业
600080,ST金花,C27医药制造业
600081,东风科技,C36汽车制造业
600082,ST海泰,F51批发业
600084,*ST尼雅,C15酒、饮料和精制茶制造业
600085,同仁堂,C27医药制造业
600088,中视传媒,R87广播、电视、电影和录音制作业
600089,特变电工,C38电气机械和器材制造业
600094,大名城,K70房地产业
600095,湘财股份,J67资本市场服务
600096,云天化,C26化学原料和化学制品制造业
600097,开创国际,A04渔业
600098,广州发展,D44电力、热力生产和供应业
600099,林海股份,C37铁路、船舶、航空航天和其他运输设备制造业
600100,同方股份,C39计算机、通信和其他电子设备制造业
600101,明星电力,D44电力、热力生产和供应业
600103,青山纸业,C22造纸和纸制品业
600104,上汽集团,C36汽车制造业
600105,永鼎股份,C38电气机械和器材制造业
600106,重庆路桥,G54道路运输业
600107,*ST尔雅,C18纺织服装、服饰业
600108,亚盛集团,A01农业
600109,国金证券,J67资本市场服务
600110,诺德股份,C39计算机、通信和其他电子设备制造业
600111,北方稀土,C32有色金属冶炼和压延加工业
600113,浙江东日,L72商务服务业
600114,东睦股份,C33金属制品业
600115,中国东航,G56航空运输业
600116,三峡水利,D44电力、热力生产和供应业
600117,西宁特钢,C31黑色金属冶炼和压延加工业
600118,中国卫星,C39计算机、通信和其他电子设备制造业
600119,*ST长投,G54道路运输业
600120,浙江东方,J69其他金融业
600121,郑州煤电,B06煤炭开采和洗选业
600123,兰花科创,B06煤炭开采和洗选业
600125,铁龙物流,G53铁路运输业
600126,杭钢股份,C31黑色金属冶炼和压延加工业
600127,金健米业,C13农副食品加工业
600128,苏豪弘业,F51批发业
600129,太极集团,C27医药制造业
600130,波导股份,C39计算机、通信和其他电子设备制造业
600131,国网信通,I65软件和信息技术服务业
600132,重庆啤酒,C15酒、饮料和精制茶制造业
600133,东湖高新,N77生态保护和环境治理业
600135,乐凯胶片,C26化学原料和化学制品制造业
600136,ST明诚,R87广播、电视、电影和录音制作业
600137,浪莎股份,C18纺织服装、服饰业
600138,中青旅,L72商务服务业
600141,兴发集团,C26化学原料和化学制品制造业
600143,金发科技,C29橡胶和塑料制品业
600148,长春一东,C36汽车制造业
600149,廊坊发展,D44电力、热力生产和供应业
600150,中国船舶,C37铁路、船舶、航空航天和其他运输设备制造业
600151,航天机电,C38电气机械和器材制造业
600152,维科技术,C38电气机械和器材制造业
600153,建发股份,L72商务服务业
600155,华创云信,J67资本市场服务
600156,华升股份,C17纺织业
600157,永泰能源,D44电力、热力生产和供应业
600158,中体产业,R89体育
600159,大龙地产,E47房屋建筑业
600160,巨化股份,C26化学原料和化学制品制造业
600161,天坛生物,C27医药制造业
600162,香江控股,K70房地产业
600163,中闽能源,D44电力、热力生产和供应业
600165,ST宁科,C26化学原料和化学制品制造业
600166,福田汽车,C36汽车制造业
600167,联美控股,D44电力、热力生产和供应业
600168,武汉控股,D46水的生产和供应业
600169,ST太重,C35专用设备制造业
600170,上海建工,E48土木工程建筑业
600171,上海贝岭,C39计算机、通信和其他电子设备制造业
600172,黄河旋风,C30非金属矿物制品业
600173,卧龙新能,K70房地产业
600176,中国巨石,C30非金属矿物制品业
600177,雅戈尔,C18纺织服装、服饰业
600178,东安动力,C36汽车制造业
600179,安通控股,G58多式联运和运输代理业
600180,*ST瑞茂,F51批发业
600182,S佳通,C29橡胶和塑料制品业
600183,生益科技,C39计算机、通信和其他电子设备制造业
600184,光电股份,C35专用设备制造业
600185,珠免集团,L72商务服务业
600186,莲花控股,C14食品制造业
600187,*ST国中,D46水的生产和供应业
600188,兖矿能源,B06煤炭开采和洗选业
600189,泉阳泉,C15酒、饮料和精制茶制造业
600191,华资实业,C13农副食品加工业
600192,长城电工,C38电气机械和器材制造业
600195,中牧股份,C27医药制造业
600196,复星医药,C27医药制造业
600197,伊力特,C15酒、饮料和精制茶制造业
600198,大唐电信,C39计算机、通信和其他电子设备制造业
600199,金种子酒,C15酒、饮料和精制茶制造业
600201,生物股份,C27医药制造业
600202,哈空调,C34通用设备制造业
600203,福日电子,C39计算机、通信和其他电子设备制造业
600206,有研新材,C32有色金属冶炼和压延加工业
600207,安彩高科,C30非金属矿物制品业
600208,衢州发展,K70房地产业
600210,紫江企业,C29橡胶和塑料制品业
600211,西藏药业,C27医药制造业
600212,绿能慧充,C38电气机械和器材制造业
600215,派斯林,C34通用设备制造业
600216,浙江医药,C27医药制造业
600217,中再资环,C42废弃资源综合利用业
600218,全柴动力,C34通用设备制造业
600219,南山铝业,C32有色金属冶炼和压延加工业
600221,海航控股,G56航空运输业
600222,太龙药业,C27医药制造业
600223,福瑞达,C26化学原料和化学制品制造业
600226,亨通股份,D44电力、热力生产和供应业
600227,赤天化,C26化学原料和化学制品制造业
600228,返利科技,I64互联网和相关服务
600229,城市传媒,R86新闻和出版业
600230,沧州大化,C26化学原料和化学制品制造业
600231,凌钢股份,C31黑色金属冶炼和压延加工业
600232,金鹰股份,C17纺织业
600233,圆通速递,G60邮政业
600234,科新发展,E50建筑装饰、装修和其他建筑业
600235,民丰特纸,C22造纸和纸制品业
600236,桂冠电力,D44电力、热力生产和供应业
600237,铜峰电子,C39计算机、通信和其他电子设备制造业
600238,*ST椰岛,C15酒、饮料和精制茶制造业
600239,ST云城,K70房地产业
600241,时代万恒,C38电气机械和器材制造业
600243,*ST海华,C34通用设备制造业
600246,万通发展,K70房地产业
600248,陕建股份,E48土木工程建筑业
600249,两面针,C26化学原料和化学制品制造业
600250,南京商旅,N78公共设施管理业
600251,冠农股份,C13农副食品加工业
600252,中恒集团,C27医药制造业
600255,鑫科材料,C32有色金属冶炼和压延加工业
600256,广汇能源,B07石油和天然气开采业
600257,大湖股份,A04渔业
600258,首旅酒店,H61住宿业
600259,中稀有色,B09有色金属矿采选业
600261,阳光照明,C38电气机械和器材制造业
600262,北方股份,C35专用设备制造业
600265,*ST景谷,C20木材加工和木、竹、藤、棕、草制品业
600266,城建发展,K70房地产业
600267,海正药业,C27医药制造业
600268,国电南自,C38电气机械和器材制造业
600269,赣粤高速,G54道路运输业
600271,航天信息,I65软件和信息技术服务业
600272,开开实业,F51批发业
600273,嘉化能源,C26化学原料和化学制品制造业
600276,恒瑞医药,C27医药制造业
600278,东方创业,F51批发业
600279,重庆港,G55水上运输业
600280,中央商场,F52零售业
600281,华阳新材,C32有色金属冶炼和压延加工业
600282,南钢股份,C31黑色金属冶炼和压延加工业
600283,钱江水利,D46水的生产和供应业
600284,浦东建设,E48土木工程建筑业
600285,羚锐制药,C27医药制造业
600287,苏豪时尚,F51批发业
600288,大恒科技,C39计算机、通信和其他电子设备制造业
600289,ST信通,I65软件和信息技术服务业
600292,电投水电,N77生态保护和环境治理业
600293,三峡新材,C30非金属矿物制品业
600295,鄂尔多斯,C31黑色金属冶炼和压延加工业
600298,安琪酵母,C14食品制造业
600299,安迪苏,C14食品制造业
600300,维维股份,C15酒、饮料和精制茶制造业
600301,华锡有色,B09有色金属矿采选业
600302,ST标准,C35专用设备制造业
600303,曙光股份,C36汽车制造业
600305,恒顺醋业,C14食品制造业
600307,酒钢宏兴,C31黑色金属冶炼和压延加工业
600308,华泰股份,C22造纸和纸制品业
600309,万华化学,C26化学原料和化学制品制造业
600310,广西能源,D44电力、热力生产和供应业
600312,平高电气,C38电气机械和器材制造业
600313,农发种业,F51批发业
600315,上海家化,C26化学原料和化学制品制造业
600316,洪都航空,C37铁路、船舶、航空航天和其他运输设备制造业
600318,新力金融,J66货币金融服务
600319,亚星化学,C26化学原料和化学制品制造业
600320,振华重工,C34通用设备制造业
600322,津投城开,K70房地产业
600323,瀚蓝环境,N77生态保护和环境治理业
600325,华发股份,K70房地产业
600326,西藏天路,C30非金属矿物制品业
600327,大东方,Q84卫生
600328,中盐化工,C26化学原料和化学制品制造业
600329,达仁堂,C27医药制造业
600330,天通股份,C39计算机、通信和其他电子设备制造业
600331,宏达股份,C26化学原料和化学制品制造业
600332,白云山,C27医药制造业
600333,长春燃气,D45燃气生产和供应业
600335,国机汽车,F51批发业
600336,澳柯玛,C38电气机械和器材制造业
600337,ST美克,F52零售业
600338,西藏珠峰,B09有色金属矿采选业
600339,中油工程,B11开采专业及辅助性活动
600340,*ST华幸,K70房地产业
600343,航天动力,C34通用设备制造业
600345,长江通信,C39计算机、通信和其他电子设备制造业
600346,恒力石化,C26化学原料和化学制品制造业
600348,华阳股份,B06煤炭开采和洗选业
600350,山东高速,G54道路运输业
600351,亚宝药业,C27医药制造业
600352,浙江龙盛,C26化学原料和化学制品制造业
600353,旭光电子,C39计算机、通信和其他电子设备制造业
600354,敦煌种业,A05农、林、牧、渔专业及辅助性活动
600356,恒丰纸业,C22造纸和纸制品业
600358,国旅联合,L72商务服务业
600359,新农开发,A01农业
600360,华微电子,C39计算机、通信和其他电子设备制造业
600361,创新新材,C32有色金属冶炼和压延加工业
600362,江西铜业,C32有色金属冶炼和压延加工业
600363,联创光电,C39计算机、通信和其他电子设备制造业
600365,ST通葡,F52零售业
600366,宁波韵升,C30非金属矿物制品业
600367,红星发展,C26化学原料和化学制品制造业
600368,五洲交通,G54道路运输业
600369,西南证券,J67资本市场服务
600370,*ST三房,C26化学原料和化学制品制造业
600371,万向德农,A05农、林、牧、渔专业及辅助性活动
600372,中航机载,C37铁路、船舶、航空航天和其他运输设备制造业
600373,中文传媒,R86新闻和出版业
600375,汉马科技,C36汽车制造业
600376,首开股份,K70房地产业
600377,宁沪高速,G54道路运输业
600378,昊华科技,C26化学原料和化学制品制造业
600379,宝光股份,C38电气机械和器材制造业
600380,健康元,C27医药制造业
600381,*ST春天,C14食品制造业
600382,广东明珠,B08黑色金属矿采选业
600383,金地集团,K70房地产业
600386,北巴传媒,F52零售业
600388,龙净环保,C35专用设备制造业
600389,江山股份,C26化学原料和化学制品制造业
600390,五矿资本,J69其他金融业
600391,航发科技,C37铁路、船舶、航空航天和其他运输设备制造业
600392,盛和资源,C32有色金属冶炼和压延加工业
600395,盘江股份,B06煤炭开采和洗选业
600396,华电辽能,D44电力、热力生产和供应业
600397,江钨装备,C35专用设备制造业
600398,海澜之家,C18纺织服装、服饰业
600399,抚顺特钢,C31黑色金属冶炼和压延加工业
600400,红豆股份,C18纺织服装、服饰业
600403,大有能源,B06煤炭开采和洗选业
600405,动力源,C39计算机、通信和其他电子设备制造业
600406,国电南瑞,I65软件和信息技术服务业
600408,安泰集团,C31黑色金属冶炼和压延加工业
600409,三友化工,C26化学原料和化学制品制造业
600410,华胜天成,I65软件和信息技术服务业
600415,小商品城,L72商务服务业
600416,湘电股份,C38电气机械和器材制造业
600418,江淮汽车,C36汽车制造业
600419,天润乳业,C14食品制造业
600420,国药现代,C27医药制造业
600422,昆药集团,C27医药制造业
600423,*ST柳化,C26化学原料和化学制品制造业
600425,青松建化,C30非金属矿物制品业
600426,华鲁恒升,C26化学原料和化学制品制造业
600428,中远海特,G55水上运输业
600429,三元股份,C14食品制造业
600433,冠豪高新,C22造纸和纸制品业
600435,北方导航,C39计算机、通信和其他电子设备制造业
600436,片仔癀,C27医药制造业
600438,通威股份,C38电气机械和器材制造业
600439,瑞贝卡,C19皮革、毛皮、羽毛及其制品和制鞋业
600444,国机通用,C35专用设备制造业
600446,金证股份,I65软件和信息技术服务业
600448,华纺股份,C17纺织业
600449,宁夏建材,C30非金属矿物制品业
600452,涪陵电力,D44电力、热力生产和供应业
600455,博通股份,P83教育
600456,宝钛股份,C32有色金属冶炼和压延加工业
600458,时代新材,C29橡胶和塑料制品业
600459,贵研铂业,C32有色金属冶炼和压延加工业
600460,士兰微,C39计算机、通信和其他电子设备制造业
600461,洪城环境,D46水的生产和供应业
600463,空港股份,E48土木工程建筑业
600467,好当家,A04渔业
600468,百利电气,C38电气机械和器材制造业
600469,风神股份,C29橡胶和塑料制品业
600470,六国化工,C26化学原料和化学制品制造业
600475,华光环能,N77生态保护和环境治理业
600476,*ST湘邮,I65软件和信息技术服务业
600477,杭萧钢构,C33金属制品业
600478,科力远,C38电气机械和器材制造业
600479,千金药业,C27医药制造业
600480,凌云股份,C36汽车制造业
600481,双良节能,C34通用设备制造业
600482,中国动力,C37铁路、船舶、航空航天和其他运输设备制造业
600483,福能股份,D44电力、热力生产和供应业
600486,扬农化工,C26化学原料和化学制品制造业
600487,亨通光电,C38电气机械和器材制造业
600488,津药药业,C27医药制造业
600489,中金黄金,B09有色金属矿采选业
600490,鹏欣资源,C32有色金属冶炼和压延加工业
600491,ST龙元,E48土木工程建筑业
600493,凤竹纺织,C17纺织业
600495,晋西车轴,C37铁路、船舶、航空航天和其他运输设备制造业
600496,精工钢构,C33金属制品业
600497,驰宏锌锗,C32有色金属冶炼和压延加工业
600498,烽火通信,C39计算机、通信和其他电子设备制造业
600499,科达制造,C35专用设备制造业
600500,中化国际,C26化学原料和化学制品制造业
600501,航天晨光,C35专用设备制造业
600502,安徽建工,E48土木工程建筑业
600503,华丽家族,K70房地产业
600505,西昌电力,D44电力、热力生产和供应业
600506,统一股份,C25石油、煤炭及其他燃料加工业
600507,方大特钢,C31黑色金属冶炼和压延加工业
600508,上海能源,B06煤炭开采和洗选业
600509,天富能源,D44电力、热力生产和供应业
600510,黑牡丹,K70房地产业
600511,国药股份,F51批发业
600512,腾达建设,E48土木工程建筑业
600513,联环药业,C27医药制造业
600515,海南机场,K70房地产业
600516,方大炭素,C30非金属矿物制品业
600517,国网英大,J69其他金融业
600518,康美药业,C27医药制造业
600519,贵州茅台,C15酒、饮料和精制茶制造业
600520,三佳科技,C35专用设备制造业
600521,华海药业,C27医药制造业
600522,中天科技,C38电气机械和器材制造业
600523,贵航股份,C36汽车制造业
600525,ST长园,C38电气机械和器材制造业
600526,菲达环保,C35专用设备制造业
600527,江南高纤,C28化学纤维制造业
600528,中铁工业,C35专用设备制造业
600529,山东药玻,C30非金属矿物制品业
600530,交大昂立,C14食品制造业
600531,豫光金铅,C32有色金属冶炼和压延加工业
600533,栖霞建设,K70房地产业
600535,天士力,C27医药制造业
600536,中国软件,I65软件和信息技术服务业
600537,*ST亿晶,C38电气机械和器材制造业
600538,国发股份,F51批发业
600539,狮头股份,F52零售业
600540,新赛股份,A01农业
600543,*ST莫高,C15酒、饮料和精制茶制造业
600545,卓郎智能,C35专用设备制造业
600546,山煤国际,B06煤炭开采和洗选业
600547,山东黄金,B09有色金属矿采选业
600548,深高速,G54道路运输业
600549,厦门钨业,C32有色金属冶炼和压延加工业
600550,保变电气,C38电气机械和器材制造业
600551,时代出版,R86新闻和出版业
600552,凯盛科技,C39计算机、通信和其他电子设备制造业
600556,天下秀,I64互联网和相关服务
600557,康缘药业,C27医药制造业
600558,大西洋,C33金属制品业
600559,老白干酒,C15酒、饮料和精制茶制造业
600560,金自天正,C35专用设备制造业
600561,江西长运,G54道路运输业
600562,国睿科技,C39计算机、通信和其他电子设备制造业
600563,法拉电子,C39计算机、通信和其他电子设备制造业
600566,济川药业,C27医药制造业
600567,山鹰国际,C22造纸和纸制品业
600568,ST中珠,Q84卫生
600569,安阳钢铁,C31黑色金属冶炼和压延加工业
600570,恒生电子,I65软件和信息技术服务业
600571,信雅达,I65软件和信息技术服务业
600572,康恩贝,C27医药制造业
600573,惠泉啤酒,C15酒、饮料和精制茶制造业
600575,淮河能源,G55水上运输业
600576,祥源文旅,N78公共设施管理业
600577,精达股份,C38电气机械和器材制造业
600578,京能电力,D44电力、热力生产和供应业
600579,中化装备,C35专用设备制造业
600580,卧龙电驱,C38电气机械和器材制造业
600581,*ST八钢,C31黑色金属冶炼和压延加工业
600582,天地科技,C35专用设备制造业
600583,海油工程,B11开采专业及辅助性活动
600584,长电科技,C39计算机、通信和其他电子设备制造业
600585,海螺水泥,C30非金属矿物制品业
600586,金晶科技,C30非金属矿物制品业
600587,新华医疗,C35专用设备制造业
600588,用友网络,I65软件和信息技术服务业
600589,大位科技,I65软件和信息技术服务业
600590,泰豪科技,C38电气机械和器材制造业
600592,龙溪股份,C34通用设备制造业
600593,大连圣亚,N78公共设施管理业
600594,益佰制药,C27医药制造业
600595,中孚实业,C32有色金属冶炼和压延加工业
600596,新安股份,C26化学原料和化学制品制造业
600597,光明乳业,C14食品制造业
600598,北大荒,A01农业
600600,青岛啤酒,C15酒、饮料和精制茶制造业
600601,方正科技,C39计算机、通信和其他电子设备制造业
600602,云赛智联,I65软件和信息技术服务业
600603,广汇物流,G53铁路运输业
600604,市北高新,K70房地产业
600605,汇通能源,K70房地产业
600606,绿地控股,E48土木工程建筑业
600609,金杯汽车,C36汽车制造业
600610,中毅达,C26化学原料和化学制品制造业
600611,大众交通,G54道路运输业
600612,老凤祥,C24文教、工美、体育和娱乐用品制造业
600613,神奇制药,C27医药制造业
600615,鑫源智造,C33金属制品业
600616,金枫酒业,C15酒、饮料和精制茶制造业
600617,国新能源,D45燃气生产和供应业
600618,氯碱化工,C26化学原料和化学制品制造业
600619,海立股份,C34通用设备制造业
600620,天宸股份,S91综合
600621,华鑫股份,J67资本市场服务
600622,光大嘉宝,K70房地产业
600623,华谊集团,C26化学原料和化学制品制造业
600624,ST复华,C27医药制造业
600626,申达股份,C17纺织业
600628,新世界,F52零售业
600629,华建集团,M74专业技术服务业
600630,龙头股份,C18纺织服装、服饰业
600633,浙数文化,I64互联网和相关服务
600635,大众公用,D45燃气生产和供应业
600637,东方明珠,I63电信、广播电视和卫星传输服务
600638,新黄浦,K70房地产业
600639,浦东金桥,K70房地产业
600640,国脉文化,I64互联网和相关服务
600641,先导基电,K70房地产业
600642,申能股份,D44电力、热力生产和供应业
600643,爱建集团,J69其他金融业
600644,乐山电力,D44电力、热力生产和供应业
600645,中源协和,C27医药制造业
600648,外高桥,F51批发业
600649,城投控股,K70房地产业
600650,锦江在线,G54道路运输业
600651,飞乐音响,C38电气机械和器材制造业
600653,申华控股,F52零售业
600654,中安科,L72商务服务业
600655,豫园股份,F52零售业
600657,信达地产,K70房地产业
600658,电子城,K70房地产业
600660,福耀玻璃,C30非金属矿物制品业
600661,昂立教育,P83教育
600662,外服控股,L72商务服务业
600663,陆家嘴,K70房地产业
600664,哈药股份,C27医药制造业
600665,天地源,K70房地产业
600666,奥瑞德,C30非金属矿物制品业
600667,太极实业,E48土木工程建筑业
600668,尖峰集团,C30非金属矿物制品业
600671,天目药业,C27医药制造业
600673,东阳光,S91综合
600674,川投能源,D44电力、热力生产和供应业
600675,中华企业,K70房地产业
600676,交运股份,G54道路运输业
600678,ST金顶,C30非金属矿物制品业
600679,上海凤凰,C37铁路、船舶、航空航天和其他运输设备制造业
600681,百川能源,D45燃气生产和供应业
600682,南京新百,C27医药制造业
600683,京投发展,K70房地产业
600684,珠江股份,K70房地产业
600685,中船防务,C37铁路、船舶、航空航天和其他运输设备制造业
600686,金龙汽车,C36汽车制造业
600688,上海石化,C25石油、煤炭及其他燃料加工业
600689,上海三毛,F51批发业
600690,海尔智家,C38电气机械和器材制造业
600691,潞化科技,C26化学原料和化学制品制造业
600692,亚通股份,K70房地产业
