rank,code,name,sector,sector_type,sector_rank,sector_heat_score,sector_is_mainline,score,score_breakdown,trend_score,fund_score,volume_score,strength_score,risk_penalty,ma20_score,ma_score,breakout_score,risk_score,market_cap_score,sector_heat_bonus,close,ma5,ma10,ma20,volume_ratio,turnover_rate,amount,breakout_margin,sector_pct_change,sector_main_net_inflow,main_net_inflow,main_net_inflow_5d,circulating_market_cap,buy_range,stop_loss,first_target,reasons,risks,action
11,002025,航天电器,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,63.3,"{'MA20评分': 26.6, '均线评分': 25.0, '量能评分': 6.6, '突破评分': 6.6, '市值评分': 6.0, '板块热度': 5.0, '资金评分': 12.1, '风险扣分': -12.5, '市场风格调整': 0.0}",51.58,12.14,6.59,6.61,12.52,26.58,25.0,6.61,-12.52,6.0,5.0,83.1,76.746,70.787,67.327,1.014,8.286,3152177981.64,0.0143,0.0,0.0,0.0,0.0,37716705030.0,81.85 - 84.35,66.32,89.75,收盘价高于20日均线23.4%；均线多头排列，MA5/MA10距离8.4%，MA10/MA20距离5.1%；成交量为5日均量1.01倍；成交量为10日均量1.35倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00,最近10日涨幅过大扣0.2分；距离20日均线过远扣6.3分；当日长上影线明显扣4.0分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
12,600584,长电科技,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,63.2,"{'MA20评分': 23.5, '均线评分': 25.0, '量能评分': 5.0, '突破评分': 0.0, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 5.0, '风险扣分': -5.3, '市场风格调整': 0.0}",48.48,5.0,5.0,0.0,5.32,23.48,25.0,0.0,-5.32,10.0,5.0,95.98,102.062,96.963,85.944,0.759,10.663,18686955465.0,-0.1362,0.0,0.0,0.0,0.0,171748013308.0,94.54 - 97.42,84.65,103.66,收盘价高于20日均线11.7%；均线多头排列，MA5/MA10距离5.3%，MA10/MA20距离12.8%；OBV趋势向上；行业C39计算机、通信和其他电子设备制造业热度评分0.00,当日长上影线明显扣2.8分；波动异常扣0.5分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
13,002407,多氟多,C26化学原料和化学制品制造业,行业,0,0.0,False,62.9,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 13.5, '突破评分': 5.0, '市值评分': 6.0, '板块热度': 5.0, '资金评分': 0.8, '风险扣分': -21.6, '市场风格调整': 0.0}",55.0,0.76,13.52,5.03,21.6,30.0,25.0,5.03,-21.6,6.0,5.0,54.82,49.494,45.875,41.14,2.8,34.656,20679906115.0,-0.0078,0.0,0.0,0.0,0.0,59138023386.0,54.00 - 55.64,40.52,59.21,收盘价高于20日均线33.3%；均线多头排列，MA5/MA10距离7.9%，MA10/MA20距离11.5%；成交量为5日均量2.80倍；成交量为10日均量2.21倍；行业C26化学原料和化学制品制造业热度评分0.00,最近10日涨幅过大扣2.5分；距离20日均线过远扣10.0分；当日放量滞涨扣7.1分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
14,000823,超声电子,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,62.8,"{'MA20评分': 27.6, '均线评分': 25.0, '量能评分': 5.6, '突破评分': 0.0, '市值评分': 3.0, '板块热度': 5.0, '资金评分': 0.0, '风险扣分': -3.4, '市场风格调整': 0.0}",52.58,0.0,5.63,0.0,3.43,27.58,25.0,0.0,-3.43,3.0,5.0,23.4,25.89,24.558,21.691,0.892,18.484,2634969993.0,-0.214,0.0,0.0,0.0,0.0,13921413480.0,23.05 - 23.75,21.37,25.27,收盘价高于20日均线7.9%；均线多头排列，MA5/MA10距离5.4%，MA10/MA20距离13.2%；行业C39计算机、通信和其他电子设备制造业热度评分0.00,波动异常扣1.4分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
15,600460,士兰微,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,62.7,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 5.0, '突破评分': 0.5, '市值评分': 10.0, '板块热度': 5.0, '资金评分': 5.0, '风险扣分': -12.8, '市场风格调整': 0.0}",55.0,5.0,5.0,0.47,12.76,30.0,25.0,0.47,-12.76,10.0,5.0,50.5,52.256,49.482,42.214,0.784,9.62,8183126828.0,-0.1156,0.0,0.0,0.0,0.0,84035625900.0,49.74 - 51.26,41.58,54.54,收盘价高于20日均线19.6%；均线多头排列，MA5/MA10距离5.6%，MA10/MA20距离17.2%；OBV趋势向上；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣4.2分；当日长上影线明显扣6.5分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
16,603650,彤程新材,C26化学原料和化学制品制造业,行业,0,0.0,False,62.7,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 7.5, '突破评分': 4.7, '市值评分': 6.0, '板块热度': 5.0, '资金评分': 10.0, '风险扣分': -15.6, '市场风格调整': 0.0}",55.0,10.0,7.48,4.72,15.55,30.0,25.0,4.72,-15.55,6.0,5.0,97.71,93.684,82.901,71.144,1.183,9.436,5479505314.0,-0.0447,0.0,0.0,0.0,0.0,60040195914.0,96.24 - 99.18,70.08,105.53,收盘价高于20日均线37.3%；均线多头排列，MA5/MA10距离13.0%，MA10/MA20距离16.5%；成交量为5日均量1.18倍；成交量为10日均量1.40倍；OBV趋势向上；OBV接近或创阶段新高；行业C26化学原料和化学制品制造业热度评分0.00,最近10日涨幅过大扣2.8分；距离20日均线过远扣10.0分；波动异常扣0.7分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
17,603505,金石资源,B10非金属矿采选业,行业,0,0.0,False,62.6,"{'MA20评分': 28.5, '均线评分': 20.9, '量能评分': 15.0, '突破评分': 9.0, '市值评分': 3.0, '板块热度': 0.6, '资金评分': 15.0, '风险扣分': -14.4, '市场风格调整': 0.0}",49.43,15.0,15.0,9.0,14.43,28.49,20.94,9.0,-14.43,3.0,0.62,24.39,20.974,20.511,19.548,3.076,12.726,2514932730.0,0.1001,0.0,0.0,0.0,0.0,20528302032.0,24.02 - 24.76,19.26,26.34,收盘价高于20日均线24.8%；均线多头排列，MA5/MA10距离2.3%，MA10/MA20距离4.9%；成交量为5日均量3.08倍；成交量为10日均量3.25倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业B10非金属矿采选业热度评分0.00,距离20日均线过远扣7.1分；连续涨停风险扣5.3分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
18,002635,安洁科技,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,62.4,"{'MA20评分': 25.2, '均线评分': 25.0, '量能评分': 14.2, '突破评分': 2.0, '市值评分': 0.0, '板块热度': 5.0, '资金评分': 5.0, '风险扣分': -9.0, '市场风格调整': 0.0}",50.25,5.0,14.18,2.0,9.04,25.25,25.0,2.0,-9.04,0.0,5.0,21.24,20.722,19.44,18.303,2.22,28.81,2592528832.98,-0.056,0.0,0.0,0.0,0.0,8401123044.0,20.92 - 21.56,18.03,22.94,收盘价高于20日均线16.0%；均线多头排列，MA5/MA10距离6.6%，MA10/MA20距离6.2%；成交量为5日均量2.22倍；成交量为10日均量3.01倍；OBV趋势向上；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣2.2分；当日放量滞涨扣4.8分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
19,603270,金帝股份,C34通用设备制造业,行业,0,0.0,False,61.3,"{'MA20评分': 25.6, '均线评分': 21.9, '量能评分': 8.0, '突破评分': 7.0, '市值评分': 0.0, '板块热度': 1.9, '资金评分': 12.9, '风险扣分': -3.2, '市场风格调整': 0.0}",47.55,12.87,7.96,7.03,3.19,25.64,21.91,7.03,-3.19,0.0,1.88,34.88,32.996,31.673,30.561,1.632,24.487,590580486.0,0.0259,0.0,0.0,0.0,0.0,2466598496.0,34.36 - 35.40,30.1,37.67,收盘价高于20日均线14.1%；均线多头排列，MA5/MA10距离4.2%，MA10/MA20距离3.6%；成交量为5日均量1.63倍；成交量为10日均量1.91倍；突破近20日高点；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C34通用设备制造业热度评分0.00,距离20日均线过远扣1.2分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
20,002747,埃斯顿,C34通用设备制造业,行业,0,0.0,False,60.9,"{'MA20评分': 29.1, '均线评分': 15.1, '量能评分': 11.4, '突破评分': 4.7, '市值评分': 6.0, '板块热度': 1.9, '资金评分': 0.7, '风险扣分': -7.2, '市场风格调整': 0.0}",44.18,0.7,11.38,4.67,7.18,29.06,15.12,4.67,-7.18,6.0,1.88,40.7,37.54,37.413,35.399,2.08,22.445,7230978491.05,-0.0088,0.0,0.0,0.0,0.0,31843868360.0,40.09 - 41.31,34.87,43.96,收盘价高于20日均线15.0%；均线多头排列，MA5/MA10距离0.3%，MA10/MA20距离5.7%；成交量为5日均量2.08倍；成交量为10日均量1.85倍；行业C34通用设备制造业热度评分0.00,距离20日均线过远扣1.7分；当日放量滞涨扣3.3分；波动异常扣0.3分；大盘状态较弱扣2.0分；市场状态为谨慎，建议降低仓位,今日无高确定性机会，建议空仓观察。
