rank,code,name,sector,sector_type,sector_rank,sector_heat_score,sector_is_mainline,score,score_breakdown,trend_score,fund_score,volume_score,strength_score,risk_penalty,ma20_score,ma_score,breakout_score,risk_score,market_cap_score,sector_heat_bonus,close,ma5,ma10,ma20,volume_ratio,turnover_rate,amount,breakout_margin,sector_pct_change,sector_main_net_inflow,main_net_inflow,main_net_inflow_5d,circulating_market_cap,buy_range,stop_loss,first_target,reasons,risks,action
11,600127,金健米业,C13农副食品加工业,行业,0,0.0,False,58.0,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 12.5, '突破评分': 5.6, '市值评分': 0.0, '板块热度': 1.9, '资金评分': 10.3, '风险扣分': -16.9, '市场风格调整': 0.0}",55.0,10.32,12.47,5.55,16.94,30.0,25.0,5.55,-16.94,0.0,1.88,9.31,8.478,7.406,6.627,1.642,46.167,2715416625.0,-0.0148,0.0,0.0,0.0,0.0,5975001592.0,9.17 - 9.45,6.53,10.05,收盘价高于20日均线40.5%；均线多头排列，MA5/MA10距离14.5%，MA10/MA20距离11.8%；成交量为5日均量1.64倍；成交量为10日均量2.80倍；接近或突破近60日高点；接近或突破近120日高点；OBV趋势向上；OBV接近或创阶段新高；行业C13农副食品加工业热度评分0.00,最近10日涨幅过大扣4.3分；距离20日均线过远扣10.0分；连续涨停风险扣2.7分,今日无高确定性机会，建议空仓观察。
12,600487,亨通光电,C38电气机械和器材制造业,行业,0,0.0,False,57.8,"{'MA20评分': 26.2, '均线评分': 13.1, '量能评分': 7.4, '突破评分': 0.1, '市值评分': 10.0, '板块热度': 1.2, '资金评分': 10.0, '风险扣分': -0.3, '市场风格调整': 0.0}",39.28,10.0,7.43,0.11,0.32,26.16,13.12,0.11,-0.32,10.0,1.25,64.6,61.628,61.814,57.383,1.301,10.602,16273223193.0,-0.0438,0.0,0.0,0.0,0.0,158505550980.0,63.63 - 65.57,56.52,69.77,收盘价高于20日均线12.6%；成交量为5日均量1.30倍；成交量为10日均量1.18倍；OBV趋势向上；OBV接近或创阶段新高；行业C38电气机械和器材制造业热度评分0.00,距离20日均线过远扣0.3分,今日无高确定性机会，建议空仓观察。
13,600110,诺德股份,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,57.7,"{'MA20评分': 25.6, '均线评分': 15.3, '量能评分': 8.1, '突破评分': 1.9, '市值评分': 3.0, '板块热度': 5.0, '资金评分': 5.6, '风险扣分': -1.3, '市场风格调整': 0.0}",40.91,5.64,8.15,1.93,1.27,25.6,15.31,1.93,-1.27,3.0,5.0,11.25,10.538,10.496,9.844,1.28,13.412,2525648047.0,-0.0097,0.0,0.0,0.0,0.0,19520785125.0,11.08 - 11.42,9.7,12.15,收盘价高于20日均线14.3%；均线多头排列，MA5/MA10距离0.4%，MA10/MA20距离6.6%；成交量为5日均量1.28倍；成交量为10日均量1.49倍；OBV趋势向上；行业C39计算机、通信和其他电子设备制造业热度评分0.00,距离20日均线过远扣1.3分,今日无高确定性机会，建议空仓观察。
14,600610,中毅达,C26化学原料和化学制品制造业,行业,0,0.0,False,57.6,"{'MA20评分': 27.5, '均线评分': 23.6, '量能评分': 12.0, '突破评分': 4.9, '市值评分': 0.0, '板块热度': 4.4, '资金评分': 11.8, '风险扣分': -14.9, '市场风格调整': 0.0}",51.15,11.83,11.97,4.93,14.88,27.51,23.64,4.93,-14.88,0.0,4.38,8.74,8.218,7.65,7.328,1.818,17.162,1091539676.0,0.0092,0.0,0.0,0.0,0.0,6194271358.0,8.61 - 8.87,7.22,9.44,收盘价高于20日均线19.3%；均线多头排列，MA5/MA10距离7.4%，MA10/MA20距离4.4%；成交量为5日均量1.82倍；成交量为10日均量3.10倍；突破近20日高点；接近或突破近60日高点；OBV趋势向上；OBV接近或创阶段新高；行业C26化学原料和化学制品制造业热度评分0.00,距离20日均线过远扣4.0分；当日长上影线明显扣10.0分；当日放量滞涨扣0.8分,今日无高确定性机会，建议空仓观察。
15,000620,盈新发展,K70房地产业,行业,0,0.0,False,57.2,"{'MA20评分': 27.0, '均线评分': 25.0, '量能评分': 7.6, '突破评分': 0.5, '市值评分': 3.0, '板块热度': 1.2, '资金评分': 10.0, '风险扣分': -7.2, '市场风格调整': 0.0}",52.05,10.0,7.63,0.54,7.19,27.05,25.0,0.54,-7.19,3.0,1.25,3.47,3.376,3.2,2.956,1.186,13.332,2146220495.66,-0.0622,0.0,0.0,0.0,0.0,16210968336.0,3.42 - 3.52,2.91,3.75,收盘价高于20日均线17.4%；均线多头排列，MA5/MA10距离5.5%，MA10/MA20距离8.2%；成交量为5日均量1.19倍；成交量为10日均量1.40倍；OBV趋势向上；OBV接近或创阶段新高；行业K70房地产业热度评分0.00,距离20日均线过远扣3.0分；当日长上影线明显扣4.2分,今日无高确定性机会，建议空仓观察。
16,000505,京粮控股,C13农副食品加工业,行业,0,0.0,False,56.7,"{'MA20评分': 26.0, '均线评分': 25.0, '量能评分': 7.1, '突破评分': 0.7, '市值评分': 0.0, '板块热度': 1.9, '资金评分': 10.0, '风险扣分': -4.0, '市场风格调整': 0.0}",51.01,10.0,7.09,0.69,3.99,26.01,25.0,0.69,-3.99,0.0,1.88,6.98,7.068,6.529,6.106,1.156,15.433,683164675.53,-0.1383,0.0,0.0,0.0,0.0,4414014494.0,6.88 - 7.08,6.01,7.54,收盘价高于20日均线14.3%；均线多头排列，MA5/MA10距离8.3%，MA10/MA20距离6.9%；成交量为5日均量1.16倍；成交量为10日均量2.03倍；OBV趋势向上；OBV接近或创阶段新高；行业C13农副食品加工业热度评分0.00,距离20日均线过远扣1.3分；当日长上影线明显扣2.7分,今日无高确定性机会，建议空仓观察。
17,600722,金牛化工,C26化学原料和化学制品制造业,行业,0,0.0,False,56.7,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 5.9, '突破评分': 1.6, '市值评分': 0.0, '板块热度': 4.4, '资金评分': 10.0, '风险扣分': -10.2, '市场风格调整': 0.0}",55.0,10.0,5.91,1.63,10.21,30.0,25.0,1.63,-10.21,0.0,4.38,14.02,13.726,12.915,12.033,0.92,20.261,1988131028.0,-0.0937,0.0,0.0,0.0,0.0,9538082194.0,13.81 - 14.23,11.85,15.14,收盘价高于20日均线16.5%；均线多头排列，MA5/MA10距离6.3%，MA10/MA20距离7.3%；成交量为10日均量1.02倍；OBV趋势向上；OBV接近或创阶段新高；行业C26化学原料和化学制品制造业热度评分0.00,距离20日均线过远扣2.5分；当日长上影线明显扣7.6分；波动异常扣0.1分,今日无高确定性机会，建议空仓观察。
18,002041,登海种业,A05农、林、牧、渔专业及辅助性活动,行业,0,0.0,False,56.6,"{'MA20评分': 28.0, '均线评分': 22.5, '量能评分': 8.3, '突破评分': 6.8, '市值评分': 0.0, '板块热度': 1.9, '资金评分': 15.0, '风险扣分': -11.0, '市场风格调整': 0.0}",50.55,15.0,8.29,6.83,11.0,28.04,22.51,6.83,-11.0,0.0,1.88,11.21,10.148,9.531,9.173,1.342,9.64,931125383.75,0.0616,0.0,0.0,0.0,0.0,9864800000.0,11.04 - 11.38,9.04,12.11,收盘价高于20日均线22.2%；均线多头排列，MA5/MA10距离6.5%，MA10/MA20距离3.9%；成交量为5日均量1.34倍；成交量为10日均量2.08倍；突破近20日高点；接近或突破近60日高点；OBV趋势向上；OBV接近或创阶段新高；行业A05农、林、牧、渔专业及辅助性活动热度评分0.00,距离20日均线过远扣5.7分；连续涨停风险扣5.3分,今日无高确定性机会，建议空仓观察。
19,002491,通鼎互联,C38电气机械和器材制造业,行业,0,0.0,False,55.9,"{'MA20评分': 29.3, '均线评分': 18.8, '量能评分': 7.2, '突破评分': 1.7, '市值评分': 3.0, '板块热度': 1.2, '资金评分': 10.0, '风险扣分': -5.4, '市场风格调整': 0.0}",48.07,10.0,7.23,1.7,5.35,29.26,18.81,1.7,-5.35,3.0,1.25,21.4,20.04,19.74,17.639,1.179,24.282,6021230750.900001,-0.0378,0.0,0.0,0.0,0.0,25176432320.0,21.08 - 21.72,17.37,23.11,收盘价高于20日均线21.3%；均线多头排列，MA5/MA10距离1.5%，MA10/MA20距离11.9%；成交量为5日均量1.18倍；成交量为10日均量1.24倍；OBV趋势向上；OBV接近或创阶段新高；行业C38电气机械和器材制造业热度评分0.00,距离20日均线过远扣5.2分；波动异常扣0.2分,今日无高确定性机会，建议空仓观察。
20,600354,敦煌种业,A05农、林、牧、渔专业及辅助性活动,行业,0,0.0,False,55.8,"{'MA20评分': 24.0, '均线评分': 22.4, '量能评分': 5.8, '突破评分': 2.0, '市值评分': 0.0, '板块热度': 1.9, '资金评分': 0.0, '风险扣分': -0.4, '市场风格调整': 0.0}",46.47,0.0,5.81,1.99,0.36,24.02,22.45,1.99,-0.36,0.0,1.88,7.09,6.768,6.542,6.294,1.017,22.152,827298655.0,-0.0768,0.0,0.0,0.0,0.0,3742116889.0,6.98 - 7.20,6.2,7.66,收盘价高于20日均线12.6%；均线多头排列，MA5/MA10距离3.5%，MA10/MA20距离3.9%；成交量为5日均量1.02倍；成交量为10日均量1.54倍；接近或突破近60日高点；行业A05农、林、牧、渔专业及辅助性活动热度评分0.00,距离20日均线过远扣0.4分,今日无高确定性机会，建议空仓观察。
