rank,code,name,sector,sector_type,sector_rank,sector_heat_score,sector_is_mainline,score,score_breakdown,trend_score,fund_score,volume_score,strength_score,risk_penalty,ma20_score,ma_score,breakout_score,risk_score,market_cap_score,sector_heat_bonus,close,ma5,ma10,ma20,volume_ratio,turnover_rate,amount,breakout_margin,sector_pct_change,sector_main_net_inflow,main_net_inflow,main_net_inflow_5d,circulating_market_cap,buy_range,stop_loss,first_target,reasons,risks,action
11,002083,孚日股份,C17纺织业,行业,0,0.0,False,57.9,"{'MA20评分': 22.2, '均线评分': 16.4, '量能评分': 15.0, '突破评分': 5.0, '市值评分': 3.0, '板块热度': 0.6, '资金评分': 7.4, '风险扣分': -4.3, '市场风格调整': 0.0}",38.55,7.42,15.0,5.02,4.28,22.17,16.37,5.02,-4.28,3.0,0.62,12.0,10.626,10.249,10.127,3.831,23.662,2710713277.0099998,0.0187,0.0,0.0,0.0,0.0,11359668144.0,11.82 - 12.18,9.98,12.96,收盘价高于20日均线18.5%；均线多头排列，MA5/MA10距离3.7%，MA10/MA20距离1.2%；成交量为5日均量3.83倍；成交量为10日均量3.98倍；突破近20日高点；OBV趋势向上；行业C17纺织业热度评分0.00,最近10日涨幅过大扣0.7分；距离20日均线过远扣3.6分,今日无高确定性机会，建议空仓观察。
12,002298,中电鑫龙,C38电气机械和器材制造业,行业,0,0.0,False,55.4,"{'MA20评分': 21.8, '均线评分': 12.5, '量能评分': 14.1, '突破评分': 4.7, '市值评分': 0.0, '板块热度': 5.0, '资金评分': 14.0, '风险扣分': -2.8, '市场风格调整': 0.0}",34.33,13.95,14.15,4.66,2.79,21.83,12.5,4.66,-2.79,0.0,5.0,8.45,7.482,7.172,7.221,4.457,21.203,1159127414.54,0.0432,0.0,0.0,0.0,0.0,5583396650.0,8.32 - 8.58,7.11,9.13,收盘价高于20日均线17.0%；成交量为5日均量4.46倍；成交量为10日均量4.96倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业C38电气机械和器材制造业热度评分0.00,距离20日均线过远扣2.8分,今日无高确定性机会，建议空仓观察。
13,000862,银星能源,D44电力、热力生产和供应业,行业,0,0.0,False,55.1,"{'MA20评分': 26.6, '均线评分': 25.0, '量能评分': 7.5, '突破评分': 2.4, '市值评分': 0.0, '板块热度': 4.4, '资金评分': 5.1, '风险扣分': -8.9, '市场风格调整': -2.0}",51.57,5.15,7.55,2.45,8.88,26.57,25.0,2.45,-8.88,0.0,4.38,6.12,5.63,5.286,5.017,1.365,14.893,548077872.7600001,-0.0177,0.0,0.0,0.0,0.0,3843158652.0,6.03 - 6.21,4.94,6.61,收盘价高于20日均线22.0%；均线多头排列，MA5/MA10距离6.5%，MA10/MA20距离5.4%；成交量为5日均量1.37倍；成交量为10日均量2.10倍；OBV趋势向上；行业D44电力、热力生产和供应业热度评分0.00,最近10日涨幅过大扣0.7分；距离20日均线过远扣5.5分；连续涨停风险扣2.7分；科技成长占优，低位权重降权,今日无高确定性机会，建议空仓观察。
14,002498,汉缆股份,C38电气机械和器材制造业,行业,0,0.0,False,54.8,"{'MA20评分': 18.4, '均线评分': 12.5, '量能评分': 15.0, '突破评分': 3.8, '市值评分': 3.0, '板块热度': 5.0, '资金评分': 7.5, '风险扣分': -3.0, '市场风格调整': 0.0}",30.93,7.51,14.96,3.82,2.96,18.43,12.5,3.82,-2.96,3.0,5.0,7.1,6.064,5.804,6.051,4.445,9.858,2232855964.98,0.0201,0.0,0.0,0.0,0.0,23620251600.0,6.99 - 7.21,5.96,7.67,收盘价高于20日均线17.3%；成交量为5日均量4.44倍；成交量为10日均量5.26倍；突破近20日高点；OBV趋势向上；行业C38电气机械和器材制造业热度评分0.00,距离20日均线过远扣3.0分,今日无高确定性机会，建议空仓观察。
15,603496,恒为科技,C39计算机、通信和其他电子设备制造业,行业,0,0.0,False,54.7,"{'MA20评分': 23.4, '均线评分': 18.1, '量能评分': 3.6, '突破评分': 2.5, '市值评分': 0.0, '板块热度': 5.0, '资金评分': 10.5, '风险扣分': -0.0, '市场风格调整': 2.0}",41.52,10.53,3.64,2.49,0.0,23.42,18.1,2.49,-0.0,0.0,5.0,26.67,25.79,24.93,24.434,0.906,8.703,731525411.0,-0.0115,0.0,0.0,0.0,0.0,8539979364.0,26.27 - 27.07,24.07,28.8,收盘价高于20日均线9.2%；均线多头排列，MA5/MA10距离3.4%，MA10/MA20距离2.0%；成交量为10日均量1.03倍；OBV趋势向上；OBV接近或创阶段新高；行业C39计算机、通信和其他电子设备制造业热度评分0.00；科技成长主线占优，顺势加分,,今日无高确定性机会，建议空仓观察。
16,600698,湖南天雁,C36汽车制造业,行业,0,0.0,False,54.5,"{'MA20评分': 24.6, '均线评分': 16.0, '量能评分': 12.9, '突破评分': 4.4, '市值评分': 0.0, '板块热度': 0.6, '资金评分': 13.4, '风险扣分': -3.9, '市场风格调整': 0.0}",40.56,13.44,12.85,4.37,3.93,24.6,15.97,4.37,-3.93,0.0,0.62,7.08,6.29,6.007,5.946,3.401,11.194,640018169.0,0.0351,0.0,0.0,0.0,0.0,5879598036.0,6.97 - 7.19,5.86,7.65,收盘价高于20日均线19.1%；均线多头排列，MA5/MA10距离4.7%，MA10/MA20距离1.0%；成交量为5日均量3.40倍；成交量为10日均量5.07倍；突破近20日高点；OBV趋势向上；OBV接近或创阶段新高；行业C36汽车制造业热度评分0.00,距离20日均线过远扣3.9分,今日无高确定性机会，建议空仓观察。
17,603567,珍宝岛,C27医药制造业,行业,0,0.0,False,54.4,"{'MA20评分': 30.0, '均线评分': 25.0, '量能评分': 4.1, '突破评分': 2.0, '市值评分': 0.0, '板块热度': 2.5, '资金评分': 5.0, '风险扣分': -9.2, '市场风格调整': 0.0}",55.0,5.0,4.13,2.0,9.19,30.0,25.0,2.0,-9.19,0.0,2.5,6.44,6.174,5.793,5.252,0.937,10.198,578892580.0,-0.0388,0.0,0.0,0.0,0.0,6049757252.0,6.34 - 6.54,5.17,6.96,收盘价高于20日均线22.6%；均线多头排列，MA5/MA10距离6.6%，MA10/MA20距离10.3%；成交量为10日均量1.21倍；OBV趋势向上；行业C27医药制造业热度评分0.00,最近10日涨幅过大扣0.4分；距离20日均线过远扣5.9分；连续涨停风险扣2.7分；波动异常扣0.2分,今日无高确定性机会，建议空仓观察。
18,600227,赤天化,C26化学原料和化学制品制造业,行业,0,0.0,False,54.2,"{'MA20评分': 25.8, '均线评分': 24.5, '量能评分': 3.5, '突破评分': 0.0, '市值评分': 0.0, '板块热度': 1.9, '资金评分': 5.0, '风险扣分': -1.5, '市场风格调整': 0.0}",50.32,5.0,3.51,0.0,1.49,25.84,24.49,0.0,-1.49,0.0,1.88,3.15,3.16,3.058,2.766,0.897,15.271,602444618.0,-0.1,0.0,0.0,0.0,0.0,4024439370.0,3.10 - 3.20,2.72,3.4,收盘价高于20日均线13.9%；均线多头排列，MA5/MA10距离3.3%，MA10/MA20距离10.6%；OBV趋势向上；行业C26化学原料和化学制品制造业热度评分0.00,最近10日涨幅过大扣0.1分；距离20日均线过远扣1.1分；波动异常扣0.3分,今日无高确定性机会，建议空仓观察。
19,605196,华通线缆,C38电气机械和器材制造业,行业,0,0.0,False,53.7,"{'MA20评分': 22.2, '均线评分': 20.7, '量能评分': 2.5, '突破评分': 2.6, '市值评分': 3.0, '板块热度': 5.0, '资金评分': 5.5, '风险扣分': -2.4, '市场风格调整': 0.0}",42.88,5.48,2.54,2.64,2.41,22.2,20.68,2.64,-2.41,3.0,5.0,30.3,29.324,27.047,26.234,0.807,5.434,823221127.0,-0.0124,0.0,0.0,0.0,0.0,15300372840.0,29.85 - 30.75,25.84,32.72,收盘价高于20日均线15.5%；均线多头排列，MA5/MA10距离8.4%，MA10/MA20距离3.1%；OBV趋势向上；行业C38电气机械和器材制造业热度评分0.00,最近10日涨幅过大扣0.4分；距离20日均线过远扣1.9分；波动异常扣0.1分,今日无高确定性机会，建议空仓观察。
20,002432,九安医疗,C35专用设备制造业,行业,0,0.0,False,53.0,"{'MA20评分': 17.8, '均线评分': 24.1, '量能评分': 5.4, '突破评分': 0.3, '市值评分': 6.0, '板块热度': 0.6, '资金评分': 5.0, '风险扣分': -1.2, '市场风格调整': 0.0}",41.91,5.0,5.45,0.27,1.18,17.84,24.07,0.27,-1.18,6.0,0.62,72.4,74.97,72.644,67.771,0.711,10.361,3387358718.75,-0.169,0.0,0.0,0.0,0.0,33685715968.0,71.31 - 73.49,66.75,78.19,收盘价高于20日均线6.8%；均线多头排列，MA5/MA10距离3.2%，MA10/MA20距离7.2%；OBV趋势向上；行业C35专用设备制造业热度评分0.00,最近10日涨幅过大扣0.2分；波动异常扣1.0分,今日无高确定性机会，建议空仓观察。
